ChatGPT_Prompt,Label
"Network traffic details: Fwd Packet Length Max = 0.0, Fwd Packet Length Mean = 0.0, Fwd Packet Length Std = 0.0, Flow Bytes/s = 0.0, Bwd IAT Total = 0.0, Bwd IAT Std = 0.0, Bwd IAT Max = 0.0, Fwd PSH Flags = 0, Bwd Packets/s = 0.0, SYN Flag Count = 0, URG Flag Count = 0, Avg Fwd Segment Size = 0.0, Init Fwd Win Bytes = 225, Init Bwd Win Bytes = -1, Active Std = 0.0, Active Max = 0.0, Idle Std = 0.0. What is the possible network attack type? (Expected: 3)",3
"Network traffic details: Fwd Packet Length Max = 0.0, Fwd Packet Length Mean = 0.0, Fwd Packet Length Std = 0.0, Flow Bytes/s = 0.0, Bwd IAT Total = 0.0, Bwd IAT Std = 0.0, Bwd IAT Max = 0.0, Fwd PSH Flags = 0, Bwd Packets/s = 0.0, SYN Flag Count = 0, URG Flag Count = 0, Avg Fwd Segment Size = 0.0, Init Fwd Win Bytes = 225, Init Bwd Win Bytes = -1, Active Std = 0.0, Active Max = 0.0, Idle Std = 0.0. What is the possible network attack type? (Expected: 3)",3
"Network traffic details: Fwd Packet Length Max = 310.0, Fwd Packet Length Mean = 45.14285659790039, Fwd Packet Length Std = 116.81242370605469, Flow Bytes/s = 139.9975719, Bwd IAT Total = 142391.0, Bwd IAT Std = 63267.23828125, Bwd IAT Max = 130125.0, Fwd PSH Flags = 0, Bwd Packets/s = 0.05876818671822548, SYN Flag Count = 0, URG Flag Count = 0, Avg Fwd Segment Size = 45.14285659790039, Init Fwd Win Bytes = 274, Init Bwd Win Bytes = 235, Active Std = 0.0, Active Max = 978.0, Idle Std = 0.0. What is the possible network attack type? (Expected: 3)",3
"Network traffic details: Fwd Packet Length Max = 322.0, Fwd Packet Length Mean = 80.5, Fwd Packet Length Std = 149.05703735351562, Flow Bytes/s = 123.7469734, Bwd IAT Total = 357667.0, Bwd IAT Std = 96161.59375, Bwd IAT Max = 221982.0, Fwd PSH Flags = 0, Bwd Packets/s = 0.07077611237764359, SYN Flag Count = 0, URG Flag Count = 0, Avg Fwd Segment Size = 80.5, Init Fwd Win Bytes = 251, Init Bwd Win Bytes = 235, Active Std = 0.0, Active Max = 661.0, Idle Std = 0.0. What is the possible network attack type? (Expected: 3)",3
"Network traffic details: Fwd Packet Length Max = 0.0, Fwd Packet Length Mean = 0.0, Fwd Packet Length Std = 0.0, Flow Bytes/s = 0.0, Bwd IAT Total = 0.0, Bwd IAT Std = 0.0, Bwd IAT Max = 0.0, Fwd PSH Flags = 0, Bwd Packets/s = 0.0, SYN Flag Count = 0, URG Flag Count = 0, Avg Fwd Segment Size = 0.0, Init Fwd Win Bytes = 251, Init Bwd Win Bytes = -1, Active Std = 0.0, Active Max = 0.0, Idle Std = 0.0. What is the possible network attack type? (Expected: 3)",3
"Network traffic details: Fwd Packet Length Max = 0.0, Fwd Packet Length Mean = 0.0, Fwd Packet Length Std = 0.0, Flow Bytes/s = 0.0, Bwd IAT Total = 0.0, Bwd IAT Std = 0.0, Bwd IAT Max = 0.0, Fwd PSH Flags = 0, Bwd Packets/s = 0.0, SYN Flag Count = 0, URG Flag Count = 0, Avg Fwd Segment Size = 0.0, Init Fwd Win Bytes = 225, Init Bwd Win Bytes = -1, Active Std = 0.0, Active Max = 0.0, Idle Std = 0.0. What is the possible network attack type? (Expected: 3)",3
"Network traffic details: Fwd Packet Length Max = 341.0, Fwd Packet Length Mean = 42.625, Fwd Packet Length Std = 120.56170654296875, Flow Bytes/s = 138.5963839, Bwd IAT Total = 150702.0, Bwd IAT Std = 60720.91015625, Bwd IAT Max = 138363.0, Fwd PSH Flags = 0, Bwd Packets/s = 0.06966976076364517, SYN Flag Count = 0, URG Flag Count = 0, Avg Fwd Segment Size = 42.625, Init Fwd Win Bytes = 251, Init Bwd Win Bytes = 235, Active Std = 0.0, Active Max = 792.0, Idle Std = 0.0. What is the possible network attack type? (Expected: 3)",3
"Network traffic details: Fwd Packet Length Max = 6.0, Fwd Packet Length Mean = 6.0, Fwd Packet Length Std = 0.0, Flow Bytes/s = 1503.508186, Bwd IAT Total = 0.0, Bwd IAT Std = 0.0, Bwd IAT Max = 0.0, Fwd PSH Flags = 0, Bwd Packets/s = 83.52822875976562, SYN Flag Count = 0, URG Flag Count = 0, Avg Fwd Segment Size = 6.0, Init Fwd Win Bytes = 0, Init Bwd Win Bytes = 235, Active Std = 0.0, Active Max = 0.0, Idle Std = 0.0. What is the possible network attack type? (Expected: 3)",3
"Network traffic details: Fwd Packet Length Max = 0.0, Fwd Packet Length Mean = 0.0, Fwd Packet Length Std = 0.0, Flow Bytes/s = 0.0, Bwd IAT Total = 0.0, Bwd IAT Std = 0.0, Bwd IAT Max = 0.0, Fwd PSH Flags = 0, Bwd Packets/s = 0.0, SYN Flag Count = 0, URG Flag Count = 0, Avg Fwd Segment Size = 0.0, Init Fwd Win Bytes = 225, Init Bwd Win Bytes = -1, Active Std = 0.0, Active Max = 0.0, Idle Std = 0.0. What is the possible network attack type? (Expected: 3)",3
"Network traffic details: Fwd Packet Length Max = 353.0, Fwd Packet Length Mean = 53.85714340209961, Fwd Packet Length Std = 131.93992614746094, Flow Bytes/s = 120.0047797, Bwd IAT Total = 99800000.0, Bwd IAT Std = 40700000.0, Bwd IAT Max = 99700000.0, Fwd PSH Flags = 0, Bwd Packets/s = 0.07016651332378387, SYN Flag Count = 0, URG Flag Count = 0, Avg Fwd Segment Size = 53.85714340209961, Init Fwd Win Bytes = 0, Init Bwd Win Bytes = 235, Active Std = 0.0, Active Max = 12016.0, Idle Std = 0.0. What is the possible network attack type? (Expected: 3)",3
"Network traffic details: Fwd Packet Length Max = 351.0, Fwd Packet Length Mean = 51.0, Fwd Packet Length Std = 132.30645751953125, Flow Bytes/s = 119.4772785, Bwd IAT Total = 105515.0, Bwd IAT Std = 36875.734375, Bwd IAT Max = 92114.0, Fwd PSH Flags = 0, Bwd Packets/s = 0.06997498124837875, SYN Flag Count = 0, URG Flag Count = 0, Avg Fwd Segment Size = 51.0, Init Fwd Win Bytes = 251, Init Bwd Win Bytes = 235, Active Std = 0.0, Active Max = 1973.0, Idle Std = 0.0. What is the possible network attack type? (Expected: 3)",3
"Network traffic details: Fwd Packet Length Max = 346.0, Fwd Packet Length Mean = 60.66666793823242, Fwd Packet Length Std = 139.8151092529297, Flow Bytes/s = 142.0319989, Bwd IAT Total = 84200000.0, Bwd IAT Std = 34300000.0, Bwd IAT Max = 84100000.0, Fwd PSH Flags = 0, Bwd Packets/s = 0.08313604444265366, SYN Flag Count = 0, URG Flag Count = 0, Avg Fwd Segment Size = 60.66666793823242, Init Fwd Win Bytes = 0, Init Bwd Win Bytes = 235, Active Std = 0.0, Active Max = 9997.0, Idle Std = 0.0. What is the possible network attack type? (Expected: 3)",3
"Network traffic details: Fwd Packet Length Max = 0.0, Fwd Packet Length Mean = 0.0, Fwd Packet Length Std = 0.0, Flow Bytes/s = 0.0, Bwd IAT Total = 0.0, Bwd IAT Std = 0.0, Bwd IAT Max = 0.0, Fwd PSH Flags = 0, Bwd Packets/s = 0.0, SYN Flag Count = 0, URG Flag Count = 0, Avg Fwd Segment Size = 0.0, Init Fwd Win Bytes = 225, Init Bwd Win Bytes = -1, Active Std = 0.0, Active Max = 0.0, Idle Std = 0.0. What is the possible network attack type? (Expected: 3)",3
"Network traffic details: Fwd Packet Length Max = 368.0, Fwd Packet Length Mean = 56.0, Fwd Packet Length Std = 137.60813903808594, Flow Bytes/s = 142.8263866, Bwd IAT Total = 83900000.0, Bwd IAT Std = 34200000.0, Bwd IAT Max = 83800000.0, Fwd PSH Flags = 0, Bwd Packets/s = 0.0834057480096817, SYN Flag Count = 0, URG Flag Count = 0, Avg Fwd Segment Size = 56.0, Init Fwd Win Bytes = 0, Init Bwd Win Bytes = 235, Active Std = 0.0, Active Max = 13017.0, Idle Std = 0.0. What is the possible network attack type? (Expected: 3)",3
"Network traffic details: Fwd Packet Length Max = 0.0, Fwd Packet Length Mean = 0.0, Fwd Packet Length Std = 0.0, Flow Bytes/s = 0.0, Bwd IAT Total = 0.0, Bwd IAT Std = 0.0, Bwd IAT Max = 0.0, Fwd PSH Flags = 0, Bwd Packets/s = 0.0, SYN Flag Count = 0, URG Flag Count = 0, Avg Fwd Segment Size = 0.0, Init Fwd Win Bytes = 225, Init Bwd Win Bytes = -1, Active Std = 0.0, Active Max = 0.0, Idle Std = 0.0. What is the possible network attack type? (Expected: 3)",3
"Network traffic details: Fwd Packet Length Max = 351.0, Fwd Packet Length Mean = 43.875, Fwd Packet Length Std = 124.09723663330078, Flow Bytes/s = 120.9833265, Bwd IAT Total = 75570.0, Bwd IAT Std = 23843.73828125, Bwd IAT Max = 64068.0, Fwd PSH Flags = 0, Bwd Packets/s = 0.08102013915777206, SYN Flag Count = 0, URG Flag Count = 0, Avg Fwd Segment Size = 43.875, Init Fwd Win Bytes = 251, Init Bwd Win Bytes = 235, Active Std = 0.0, Active Max = 1007.0, Idle Std = 0.0. What is the possible network attack type? (Expected: 3)",3
"Network traffic details: Fwd Packet Length Max = 6.0, Fwd Packet Length Mean = 6.0, Fwd Packet Length Std = 0.0, Flow Bytes/s = 1200.960769, Bwd IAT Total = 0.0, Bwd IAT Std = 0.0, Bwd IAT Max = 0.0, Fwd PSH Flags = 0, Bwd Packets/s = 100.08006286621094, SYN Flag Count = 0, URG Flag Count = 0, Avg Fwd Segment Size = 6.0, Init Fwd Win Bytes = 0, Init Bwd Win Bytes = 235, Active Std = 0.0, Active Max = 0.0, Idle Std = 0.0. What is the possible network attack type? (Expected: 3)",3
"Network traffic details: Fwd Packet Length Max = 308.0, Fwd Packet Length Mean = 30.799999237060547, Fwd Packet Length Std = 97.39815521240234, Flow Bytes/s = 137.541837, Bwd IAT Total = 1327.0, Bwd IAT Std = 460.930908203125, Bwd IAT Max = 1085.0, Fwd PSH Flags = 0, Bwd Packets/s = 0.0693313479423523, SYN Flag Count = 0, URG Flag Count = 0, Avg Fwd Segment Size = 30.799999237060547, Init Fwd Win Bytes = 251, Init Bwd Win Bytes = 235, Active Std = 0.0, Active Max = 1134.0, Idle Std = 0.0. What is the possible network attack type? (Expected: 3)",3
"Network traffic details: Fwd Packet Length Max = 348.0, Fwd Packet Length Mean = 87.0, Fwd Packet Length Std = 174.0, Flow Bytes/s = 328.2006530761719, Bwd IAT Total = 3909191.0, Bwd IAT Std = 1896237.0, Bwd IAT Max = 3821179.0, Fwd PSH Flags = 0, Bwd Packets/s = 1.279036045074463, SYN Flag Count = 0, URG Flag Count = 1, Avg Fwd Segment Size = 87.0, Init Fwd Win Bytes = 225, Init Bwd Win Bytes = 237, Active Std = 0.0, Active Max = 0.0, Idle Std = 0.0. What is the possible network attack type? (Expected: 3)",3
"Network traffic details: Fwd Packet Length Max = 0.0, Fwd Packet Length Mean = 0.0, Fwd Packet Length Std = 0.0, Flow Bytes/s = 0.0, Bwd IAT Total = 0.0, Bwd IAT Std = 0.0, Bwd IAT Max = 0.0, Fwd PSH Flags = 0, Bwd Packets/s = 0.0, SYN Flag Count = 0, URG Flag Count = 0, Avg Fwd Segment Size = 0.0, Init Fwd Win Bytes = 225, Init Bwd Win Bytes = -1, Active Std = 0.0, Active Max = 0.0, Idle Std = 0.0. What is the possible network attack type? (Expected: 3)",3
"Network traffic details: Fwd Packet Length Max = 308.0, Fwd Packet Length Mean = 102.66666412353516, Fwd Packet Length Std = 177.82388305664062, Flow Bytes/s = 78612.80075, Bwd IAT Total = 151407.0, Bwd IAT Std = 64683.01171875, Bwd IAT Max = 134136.0, Fwd PSH Flags = 0, Bwd Packets/s = 33.02226257324219, SYN Flag Count = 0, URG Flag Count = 0, Avg Fwd Segment Size = 102.66666412353516, Init Fwd Win Bytes = 29200, Init Bwd Win Bytes = 235, Active Std = 0.0, Active Max = 0.0, Idle Std = 0.0. What is the possible network attack type? (Expected: 3)",3
"Network traffic details: Fwd Packet Length Max = 360.0, Fwd Packet Length Mean = 120.0, Fwd Packet Length Std = 207.84609985351562, Flow Bytes/s = 80961.92656, Bwd IAT Total = 147610.0, Bwd IAT Std = 59187.96484375, Bwd IAT Max = 134997.0, Fwd PSH Flags = 0, Bwd Packets/s = 40.633338928222656, SYN Flag Count = 0, URG Flag Count = 0, Avg Fwd Segment Size = 120.0, Init Fwd Win Bytes = 29200, Init Bwd Win Bytes = 235, Active Std = 0.0, Active Max = 0.0, Idle Std = 0.0. What is the possible network attack type? (Expected: 3)",3
"Network traffic details: Fwd Packet Length Max = 316.0, Fwd Packet Length Mean = 55.66666793823242, Fwd Packet Length Std = 127.57063293457031, Flow Bytes/s = 139.8672634, Bwd IAT Total = 85300000.0, Bwd IAT Std = 34700000.0, Bwd IAT Max = 85100000.0, Fwd PSH Flags = 0, Bwd Packets/s = 0.0820748433470726, SYN Flag Count = 0, URG Flag Count = 0, Avg Fwd Segment Size = 55.66666793823242, Init Fwd Win Bytes = 0, Init Bwd Win Bytes = 235, Active Std = 0.0, Active Max = 10988.0, Idle Std = 0.0. What is the possible network attack type? (Expected: 3)",3
"Network traffic details: Fwd Packet Length Max = 331.0, Fwd Packet Length Mean = 167.0, Fwd Packet Length Std = 175.33804321289062, Flow Bytes/s = 126.9813388, Bwd IAT Total = 102000000.0, Bwd IAT Std = 38100000.0, Bwd IAT Max = 101000000.0, Fwd PSH Flags = 0, Bwd Packets/s = 0.07855933159589767, SYN Flag Count = 0, URG Flag Count = 0, Avg Fwd Segment Size = 167.0, Init Fwd Win Bytes = 0, Init Bwd Win Bytes = 235, Active Std = 0.0, Active Max = 8998.0, Idle Std = 0.0. What is the possible network attack type? (Expected: 3)",3
"Network traffic details: Fwd Packet Length Max = 294.0, Fwd Packet Length Mean = 51.0, Fwd Packet Length Std = 119.08148193359375, Flow Bytes/s = 118.7645908, Bwd IAT Total = 100000000.0, Bwd IAT Std = 40800000.0, Bwd IAT Max = 100000000.0, Fwd PSH Flags = 0, Bwd Packets/s = 0.06985565274953842, SYN Flag Count = 0, URG Flag Count = 0, Avg Fwd Segment Size = 51.0, Init Fwd Win Bytes = 0, Init Bwd Win Bytes = 235, Active Std = 0.0, Active Max = 13000.0, Idle Std = 0.0. What is the possible network attack type? (Expected: 3)",3
"Network traffic details: Fwd Packet Length Max = 0.0, Fwd Packet Length Mean = 0.0, Fwd Packet Length Std = 0.0, Flow Bytes/s = 0.0, Bwd IAT Total = 0.0, Bwd IAT Std = 0.0, Bwd IAT Max = 0.0, Fwd PSH Flags = 0, Bwd Packets/s = 0.0, SYN Flag Count = 0, URG Flag Count = 0, Avg Fwd Segment Size = 0.0, Init Fwd Win Bytes = 225, Init Bwd Win Bytes = -1, Active Std = 0.0, Active Max = 0.0, Idle Std = 0.0. What is the possible network attack type? (Expected: 3)",3
"Network traffic details: Fwd Packet Length Max = 341.0, Fwd Packet Length Mean = 85.25, Fwd Packet Length Std = 170.5, Flow Bytes/s = 295.60595703125, Bwd IAT Total = 4316549.0, Bwd IAT Std = 2071285.875, Bwd IAT Max = 4185577.0, Fwd PSH Flags = 0, Bwd Packets/s = 1.1583305597305298, SYN Flag Count = 0, URG Flag Count = 1, Avg Fwd Segment Size = 85.25, Init Fwd Win Bytes = 225, Init Bwd Win Bytes = 219, Active Std = 0.0, Active Max = 0.0, Idle Std = 0.0. What is the possible network attack type? (Expected: 3)",3
"Network traffic details: Fwd Packet Length Max = 398.0, Fwd Packet Length Mean = 66.33333587646484, Fwd Packet Length Std = 162.48281860351562, Flow Bytes/s = 139.8196614, Bwd IAT Total = 139448.0, Bwd IAT Std = 63099.0, Bwd IAT Max = 129252.0, Fwd PSH Flags = 0, Bwd Packets/s = 0.058292195200920105, SYN Flag Count = 0, URG Flag Count = 0, Avg Fwd Segment Size = 66.33333587646484, Init Fwd Win Bytes = 251, Init Bwd Win Bytes = 235, Active Std = 0.0, Active Max = 691.0, Idle Std = 0.0. What is the possible network attack type? (Expected: 3)",3
"Network traffic details: Fwd Packet Length Max = 0.0, Fwd Packet Length Mean = 0.0, Fwd Packet Length Std = 0.0, Flow Bytes/s = 0.0, Bwd IAT Total = 0.0, Bwd IAT Std = 0.0, Bwd IAT Max = 0.0, Fwd PSH Flags = 0, Bwd Packets/s = 0.0, SYN Flag Count = 0, URG Flag Count = 0, Avg Fwd Segment Size = 0.0, Init Fwd Win Bytes = 225, Init Bwd Win Bytes = -1, Active Std = 0.0, Active Max = 0.0, Idle Std = 0.0. What is the possible network attack type? (Expected: 3)",3
"Network traffic details: Fwd Packet Length Max = 383.0, Fwd Packet Length Mean = 127.66666412353516, Fwd Packet Length Std = 221.12515258789062, Flow Bytes/s = 26677.4609375, Bwd IAT Total = 49397.0, Bwd IAT Std = 21513.02734375, Bwd IAT Max = 40813.0, Fwd PSH Flags = 0, Bwd Packets/s = 80.96346282958984, SYN Flag Count = 0, URG Flag Count = 0, Avg Fwd Segment Size = 127.66666412353516, Init Fwd Win Bytes = 26883, Init Bwd Win Bytes = 219, Active Std = 0.0, Active Max = 0.0, Idle Std = 0.0. What is the possible network attack type? (Expected: 3)",3
"Network traffic details: Fwd Packet Length Max = 0.0, Fwd Packet Length Mean = 0.0, Fwd Packet Length Std = 0.0, Flow Bytes/s = 0.0, Bwd IAT Total = 0.0, Bwd IAT Std = 0.0, Bwd IAT Max = 0.0, Fwd PSH Flags = 0, Bwd Packets/s = 0.0, SYN Flag Count = 0, URG Flag Count = 0, Avg Fwd Segment Size = 0.0, Init Fwd Win Bytes = 225, Init Bwd Win Bytes = -1, Active Std = 0.0, Active Max = 0.0, Idle Std = 0.0. What is the possible network attack type? (Expected: 3)",3
"Network traffic details: Fwd Packet Length Max = 329.0, Fwd Packet Length Mean = 65.80000305175781, Fwd Packet Length Std = 147.13327026367188, Flow Bytes/s = 19.609207153320312, Bwd IAT Total = 64500000.0, Bwd IAT Std = 32100000.0, Bwd IAT Max = 64300000.0, Fwd PSH Flags = 0, Bwd Packets/s = 0.07756806164979935, SYN Flag Count = 0, URG Flag Count = 1, Avg Fwd Segment Size = 65.80000305175781, Init Fwd Win Bytes = 225, Init Bwd Win Bytes = 219, Active Std = 0.0, Active Max = 24577.0, Idle Std = 0.0. What is the possible network attack type? (Expected: 3)",3
"Network traffic details: Fwd Packet Length Max = 329.0, Fwd Packet Length Mean = 68.19999694824219, Fwd Packet Length Std = 145.82249450683594, Flow Bytes/s = 121.4185619, Bwd IAT Total = 98300000.0, Bwd IAT Std = 40100000.0, Bwd IAT Max = 98300000.0, Fwd PSH Flags = 0, Bwd Packets/s = 0.07120727002620697, SYN Flag Count = 0, URG Flag Count = 0, Avg Fwd Segment Size = 68.19999694824219, Init Fwd Win Bytes = 0, Init Bwd Win Bytes = 235, Active Std = 0.0, Active Max = 11998.0, Idle Std = 0.0. What is the possible network attack type? (Expected: 3)",3
"Network traffic details: Fwd Packet Length Max = 348.0, Fwd Packet Length Mean = 72.0, Fwd Packet Length Std = 154.31785583496094, Flow Bytes/s = 178.090575, Bwd IAT Total = 67100000.0, Bwd IAT Std = 25300000.0, Bwd IAT Max = 67000000.0, Fwd PSH Flags = 0, Bwd Packets/s = 0.11917395144701004, SYN Flag Count = 0, URG Flag Count = 0, Avg Fwd Segment Size = 72.0, Init Fwd Win Bytes = 0, Init Bwd Win Bytes = 235, Active Std = 0.0, Active Max = 13969.0, Idle Std = 0.0. What is the possible network attack type? (Expected: 3)",3
"Network traffic details: Fwd Packet Length Max = 0.0, Fwd Packet Length Mean = 0.0, Fwd Packet Length Std = 0.0, Flow Bytes/s = 0.0, Bwd IAT Total = 0.0, Bwd IAT Std = 0.0, Bwd IAT Max = 0.0, Fwd PSH Flags = 0, Bwd Packets/s = 0.0, SYN Flag Count = 0, URG Flag Count = 0, Avg Fwd Segment Size = 0.0, Init Fwd Win Bytes = 225, Init Bwd Win Bytes = -1, Active Std = 0.0, Active Max = 0.0, Idle Std = 0.0. What is the possible network attack type? (Expected: 3)",3
"Network traffic details: Fwd Packet Length Max = 314.0, Fwd Packet Length Mean = 65.19999694824219, Fwd Packet Length Std = 139.11578369140625, Flow Bytes/s = 119.132184, Bwd IAT Total = 100000000.0, Bwd IAT Std = 37800000.0, Bwd IAT Max = 99900000.0, Fwd PSH Flags = 0, Bwd Packets/s = 0.07994777709245682, SYN Flag Count = 0, URG Flag Count = 0, Avg Fwd Segment Size = 65.19999694824219, Init Fwd Win Bytes = 0, Init Bwd Win Bytes = 235, Active Std = 0.0, Active Max = 9956.0, Idle Std = 0.0. What is the possible network attack type? (Expected: 3)",3
"Network traffic details: Fwd Packet Length Max = 350.0, Fwd Packet Length Mean = 72.4000015258789, Fwd Packet Length Std = 155.2121124267578, Flow Bytes/s = 139.8499896, Bwd IAT Total = 85500000.0, Bwd IAT Std = 32200000.0, Bwd IAT Max = 85300000.0, Fwd PSH Flags = 0, Bwd Packets/s = 0.09356861561536789, SYN Flag Count = 0, URG Flag Count = 0, Avg Fwd Segment Size = 72.4000015258789, Init Fwd Win Bytes = 0, Init Bwd Win Bytes = 235, Active Std = 0.0, Active Max = 8987.0, Idle Std = 0.0. What is the possible network attack type? (Expected: 3)",3
"Network traffic details: Fwd Packet Length Max = 0.0, Fwd Packet Length Mean = 0.0, Fwd Packet Length Std = 0.0, Flow Bytes/s = 0.0, Bwd IAT Total = 0.0, Bwd IAT Std = 0.0, Bwd IAT Max = 0.0, Fwd PSH Flags = 0, Bwd Packets/s = 0.0, SYN Flag Count = 0, URG Flag Count = 0, Avg Fwd Segment Size = 0.0, Init Fwd Win Bytes = 274, Init Bwd Win Bytes = -1, Active Std = 0.0, Active Max = 0.0, Idle Std = 0.0. What is the possible network attack type? (Expected: 3)",3
"Network traffic details: Fwd Packet Length Max = 0.0, Fwd Packet Length Mean = 0.0, Fwd Packet Length Std = 0.0, Flow Bytes/s = 0.0, Bwd IAT Total = 0.0, Bwd IAT Std = 0.0, Bwd IAT Max = 0.0, Fwd PSH Flags = 0, Bwd Packets/s = 0.0, SYN Flag Count = 0, URG Flag Count = 0, Avg Fwd Segment Size = 0.0, Init Fwd Win Bytes = 225, Init Bwd Win Bytes = -1, Active Std = 0.0, Active Max = 0.0, Idle Std = 0.0. What is the possible network attack type? (Expected: 3)",3
"Network traffic details: Fwd Packet Length Max = 6.0, Fwd Packet Length Mean = 6.0, Fwd Packet Length Std = 0.0, Flow Bytes/s = 3592.097386, Bwd IAT Total = 0.0, Bwd IAT Std = 0.0, Bwd IAT Max = 0.0, Fwd PSH Flags = 0, Bwd Packets/s = 199.5609588623047, SYN Flag Count = 0, URG Flag Count = 0, Avg Fwd Segment Size = 6.0, Init Fwd Win Bytes = 0, Init Bwd Win Bytes = 235, Active Std = 0.0, Active Max = 0.0, Idle Std = 0.0. What is the possible network attack type? (Expected: 3)",3
